1074099,1090947,Amy, Seriously? Sheldon you are the most shallow selfcentered person I have ever met Do you really think another transparently manipul Oh it's a tiara A tiara I have a tiara Put it on me put it on me put it on me put it on me put it on me put it on me put it on me,SENTENCE,,,,
1095237,1097320,Amy, Of course I do I'm a princess and this is my tiara,JOKE,,,,
1107214,1109883,Sheldon, You were right the tiara was too much,JOKE,,,,
1123980,1127231,Howard, You should keep it You could wear it again sometime,SENTENCE,,,,
1128484,1131986,Howard, I don't know hunting?,JOKE,,,,
1139294,1145082,Howard, Don't worry Ma I will as soon as I can figure out a way to bring up such a sensitive issue,JOKE~,,,,
1150974,1158763,Howard, I was upset My mom can be a pretty good shoulder to cry on if the smell of Bengay doesn't burn your eyes,JOKE,,,,
1165521,1168573,Howard,  Really? That's great What?,SENTENCE,,,,
1168575,1175496,Bernadette, Well seeing as how I make way more money than you anyway what if I work and you stay home with the kids?,SENTENCE,,,,
1177817,1188559,Bernadette, You know you'll watch Barney and pull Cheerios out of their noses and go on play dates and I'll work and have conversations with people my own age and enjoy my life,JOKE,,,,
1192599,1195549,Bernadette, Yay so we're good,JOKE~,,,,
1195551,1198886,Howard, Yeah we're good,JOKE~,,,,
1198888,1204942,Bernadette, You know I don't know if this counted as a fight but how about some makeup sex?,JOKE~,,,,
1204944,1211015,Howard, I would love that But what is that behind your ear? Oh look it's a condom,JOKE~,,,,
495,2779,Leonard, You feel like trying something new for dinner?,SENTENCE,,,,
495,5081,Leonard, You feel like trying something new for dinner? Maybe Indian TexMex?,SENTENCE,,,,
5083,10420,Sheldon, You ever wonder how humans would be different if they evolved from lizards instead of mammals?,JOKE,,,,
12456,14674,Leonard, Okay let's talk about that,JOKE,,,,
34863,37813,Leonard, We all do Now how about dinner?,SENTENCE,,,,
37815,66676,Sheldon, Oh I would assume we'd enjoy insects or smaller lizards We could also pull each other's tails off and grill them they'll just grow back Oh My lifesize cardboard Mr Spock is here I know he wouldn't care for an outburst of human emotion but oh goodie oh goodie oh goodie Commander Spock requesting permission to be unfolded,JOKE~,,,,
67679,70179,Sheldon, Permission granted Commander,JOKE~,,,,
78489,82492,Leonard,  Excuse me Amy Penny do you have plans for dinner tonight?,SENTENCE,,,,
82494,83859,Penny, Why you guys going somewhere?,SENTENCE,,,,
83861,84994,Leonard, No I mean just you and me,SENTENCE,,,,
84996,88248,Penny, You mean like a date?,SENTENCE,,,,
88250,90166,Leonard, Not like a date a date,SENTENCE,,,,
90168,94337,???, Ooh Ooh,JOKE~,,,,
99344,104230,???, Ooh Ooh SHELDON Oh no,SENTENCE,,,,
104232,112021,Sheldon, They sent the wrong Spock Live long and suck it Zachary Quinto,SENTENCE,,,,
116264,122269,Bernadette, This is so exciting If Leonard and Penny get back together Howard and I can go on double dates with them,SENTENCE,,,,
131547,137401,Penny, PENNY Just a sec Too much?,SENTENCE,,,,
137403,139569,Bernadette, Yes No,JOKE~,,,,
144076,147878,Amy, You just can't handle her raw sexuality can you?,SENTENCE,,,,
147880,150997,Bernadette, When did you and Leonard break up?,JOKE~,,,,
150999,152766,Penny, Uh about two years ago,JOKE,,,,
152768,155051,Bernadette, Why do you think he asked you out again?,SENTENCE,,,,
156004,159389,Amy, Maybe he's dying That would be so romantic,SENTENCE,,,,
161510,169116,Amy, Too bad If he were she could just throw him in bed and ride him right up until he flatlines,JOKE~,,,,
171986,174654,Penny, How about this?,JOKE~,,,,
180529,182662,Bernadette, Do you think you'll sleep with him tonight?,SENTENCE,,,,
182664,187117,Penny, PENNY Absolutely not Look we're just gonna have dinner and you know see how it goes,SENTENCE,,,,
187119,189369,Amy, If he were dying would you sleep with him?,JOKE~,,,,
190989,198795,Amy, Assuming he were dying of something that couldn't be sexually transmitted You know like a spear wound to the head,SENTENCE,,,,
198797,200430,Penny, Okay he is not dying,JOKE~,,,,
200432,203099,Amy, How do you know? Are you a doctor?,JOKE~,,,,
203101,215395,Bernadette, You can makebelieve though Sometimes Howard and I pretend that his arrhythmia is acting up and I'm a sexy cardiologist And the naughty part is I'm not in his HMO network,JOKE~,,,,
217148,221568,Penny, Screw it I'm not gonna make a big deal out of this It's just dinner,SENTENCE,,,,
228210,232796,Bernadette, BERNADETTE Relax You know Leonard's always been crazy about you It's gonna be great,SENTENCE,,,,
232798,238051,Penny, I know but we've finally gotten to a place where we can hang out without it being weird And what if something goes wrong? Then what?,SENTENCE,,,,
242674,250096,Bernadette, Sure we'd love that Change your clothes we got a lot riding on this,JOKE,,,,
290254,292889,Leonard, Okay how do I look?,JOKE~,,,,
292891,295559,Howard, More to the point why are you doing this?,SENTENCE,,,,
295561,296476,Leonard, What are you talking about?,SENTENCE,,,,
296478,302765,Raj, Did you forget what Penny did to you? It took you two years and defiling my sister to turn that frown upside down,SENTENCE,,,,
302767,306102,Leonard, I didn't defile your sister we had a relationship,SENTENCE,,,,
306104,312475,Raj, I heard you call her Brown Sugar In my book that's defilement,JOKE,,,,
320953,334064,Sheldon, All right then The reason you're fixated on a goodnatured simpleton like Penny is that she's the exact opposite of your first romantic attachment your brilliant yet intimidating mother,JOKE~,,,,
334066,336316,Leonard, Where on earth did you get that from?,SENTENCE,,,,
336318,339686,Sheldon, It's in her book Needy Baby Greedy Baby,JOKE~,,,,
341522,343806,Leonard, That doesn't make it true,SENTENCE,,,,
343808,346526,Sheldon, It's called nonfiction for a reason Leonard,JOKE,,,,
346528,348795,Leonard, See you later,JOKE~,,,,
349664,355719,Raj, If they ever make a movie version of that book you know who should play Leonard's mother? Sandra Bullock,SENTENCE,,,,
357589,361441,Raj, Because she's great in everything,SENTENCE,,,,
369518,374437,Sheldon, Oh come on I just want wood Why are you making it so hard?,SENTENCE,,,,
383013,387734,Leonard, So do they have a name for a first date with someone you used to go out with?,SENTENCE,,,,
387736,391354,Penny, Oh that's a good question How about awkward?,SENTENCE,,,,
391356,394374,Leonard, Yeah that sounds right,JOKE,,,,
437753,449129,Leonard, Uh I am an experimental physicist at CalTech most of my research is with highpowered lasers and oh I've just gotten a big government grant to see if they can be used to knock out incoming ballistic missiles,SENTENCE,,,,
463612,466229,Penny, Batsignal? What are you some kind of nerd?,SENTENCE,,,,
466231,469983,Leonard, Not some kind of nerd I'm the king of the nerds,JOKE,,,,
490171,492505,Penny, Leonard this is nice I'm so glad we did this,JOKE~,,,,
492507,498061,Leonard, Me too So what do you think? Are we gonna get back together?,SENTENCE,,,,
500682,502532,Leonard, I'm sorry what did I say?,SENTENCE,,,,
502534,506269,Penny, Leonard you know I will always have feelings for you,JOKE,,,,
509241,510807,Leonard, You'll always have feelings for me,SENTENCE,,,,
511743,528541,Leonard, So that sounds more like something you'd say if you didn't want a relationship with someone This isn't working out but I'll always have feelings for you I'm sorry I slept with your best friend but I'll always have feelings for you Here's the thing Lisa I'm into dudes now but I'll always have feelings for you,SENTENCE,,,,
528543,530927,Penny, How would you say it?,JOKE,,,,
530929,532829,Leonard, I have feelings for you,SENTENCE,,,,
532831,534130,Penny, It's the same thing No it's not,SENTENCE,,,,
535500,536499,Penny, You're overthinking this,JOKE~,,,,
536501,537717,Leonard, No I'm not Yes you are,SENTENCE,,,,
539137,540854,Leonard, ThThere you go Always made it worse,SENTENCE,,,,
542623,546009,Penny, See this is where everything goes wrong when we talk,JOKE,,,,
546011,550780,Leonard, Well I don't know how you have a relationship without talking,JOKE~,,,,
550782,555869,Penny, Hey I went out with this guy TJ for eight months we never talked To this day I don't even know what TJ stands for,SENTENCE,,,,
555871,560290,Leonard, Wait if you guys didn't talk what Never mind stupid question,SENTENCE,,,,
563544,571801,Sheldon, And now that I have some wood I'm going to begin the erection of my settlement,SENTENCE,,,,
578893,583880,Howard (as Leonard enters), Ooh 830 You and Penny decide to go out and paint the town beige?,SENTENCE,,,,
583882,587049,Leonard, You're 30 years old and you live with your mother,JOKE,,,,
602734,612375,Sheldon, Again not enough evidence For all we know he's being murdered Now back to our game,SENTENCE,,,,
612377,615728,Raj, You were in the middle of an erection,JOKE,,,,
618866,622101,Sheldon, Oh of course It's right here in my hand,JOKE,,,,
628642,636065,???,  ,JOKE~,,,,
636067,644274,Leonard, What does she want from me now? What's up?,SENTENCE,,,,
644276,646776,Penny, Do not overthink this,JOKE,,,,
657138,659505,???, Okay but earlier it seemed like,SENTENCE,,,,
663177,665962,Leonard, Even during? 'Cause sometimes I have questions,SENTENCE,,,,
671854,674753,???, ,JOKE~,,,,
678108,680892,Leonard, Yeah except for when I got the foot cramp,SENTENCE,,,,
680894,682593,Penny, You hung in there though,JOKE,,,,
682595,685396,Leonard, There was a lot at stake,SENTENCE,,,,
685398,688132,Penny, So what do you want to do now?,JOKE~,,,,
694741,700411,Leonard, Just just help me out here How does a miserable date end in sex?,JOKE~,,,,
700413,702997,Penny, I don't know it's complicated,JOKE~,,,,
702999,709137,Leonard, Well I'm a pretty smart guy and right now my brain has dibs on the blood supply so give it a go,SENTENCE,,,,
709139,719914,Penny, Okay it's just at the restaurant when you said you wanted us to be together again it got very real very fast and I panicked,JOKE~,,,,
721151,723217,Leonard, What are you afraid of?,SENTENCE,,,,
723219,727522,Penny, Well what if we do go out and I do something stupid and dump you again?,SENTENCE,,,,
727524,728823,Leonard, What if I dump you?,SENTENCE,,,,
728825,729974,???, ,JOKE~,,,,
735782,751796,Leonard, Well how about if we don't think about this as a relationship? It could be more like a new version of software Penny and Leonard 20 We can test it internally shake out the bugs and if we both feel it's solid then we'll roll it out to the public,SENTENCE,,,,
754751,757802,Leonard, Exactly We pretend like our date went badly,SENTENCE,,,,
757804,759954,Penny, Well we don't really have to pretend,SENTENCE,,,,
767847,772299,Penny, Hey I just remembered I still got one of your inhalers,SENTENCE,,,,
774403,776604,Leonard, I can't believe you kept this,JOKE,,,,
776606,779273,Penny, Yeah I was gonna throw it away but I just couldn't,SENTENCE,,,,
785798,790735,Leonard, In 25 to 30 minutes I'm gonna show you how much this means to me,SENTENCE,,,,
802832,807935,Leonard, Yeah hi hi How's it going?,SENTENCE,,,,
807937,822283,Sheldon, Uh can't complain Thanks for asking Well what were you doing out at 300 in the morning? Well uh uh what are you doing up? I was using the bathroom,SENTENCE,,,,
826156,830992,Sheldon, Really? I didn't see you in there,JOKE,,,,
832744,840301,Leonard, Obviously when I saw that you were in ours I went and used another one,SENTENCE,,,,
844007,846924,Leonard, The the gas station across the street,JOKE~,,,,
849879,852430,Bernadette, Yes,JOKE~,,,,
852432,854649,Sheldon, Without shoes?,JOKE~,,,,
858887,861772,Sheldon, On a cold winter's night?,SENTENCE,,,,
868614,873117,Sheldon, Seems unlikely Did you bring your asthma inhaler?,JOKE~,,,,
873119,876504,Leonard, Uh uh uh yes I did,JOKE~,,,,
879741,885129,Sheldon, Well then I guess it's plausible D hang on a second mister,SENTENCE,,,,
885131,886347,Penny, What?,JOKE~,,,,
886349,892436,Sheldon, After you used the facilities at the gas station did you make a purchase?,SENTENCE,,,,
894140,896724,???, It's customary when using the restroom,SENTENCE,,,,
904100,911956,Sheldon, Here's two dollars Go buy some beef jerky,SENTENCE,,,,
923652,934061,Sheldon, It's not about you It's about a poor immigrant from Pakistan trying to make his way in America by working the graveyard shift at the Colorado Boulevard Chevron,SENTENCE,,,,
935964,938149,Leonard, Fine,JOKE~,,,,
940269,949443,Sheldon, Needy Baby Greedy Baby indeed Leonard will be here in a moment He's looking for a different parking space,SENTENCE,,,,
950413,959704,Sheldon, We were next to a car with an Ask me about my grandchildren bumper sticker and I was afraid if we ran into them on the way out I'd be obligated to do so,JOKE,,,,
960989,964491,Bernadette, I'm so disappointed it didn't work with him and Penny,JOKE~,,,,
966162,970798,Amy, Out of deference to them let's not flaunt our happy relationship,JOKE~,,,,
970800,975586,Sheldon, You have a keen insight into the human heart Amy Farrah Fowler,SENTENCE,,,,
976805,980891,Leonard, We are next to a Suburu with a Gore/Lieberman bumper sticker,SENTENCE,,,,
980893,983611,Sheldon, Well I doubt they'd want to talk about that so we're fine,JOKE,,,,
989152,992236,Leonard, Well hey we're grownups We can still be friends,SENTENCE,,,,
992238,995940,Bernadette, Boy I don't know if I could be friends with Howie if we broke up,SENTENCE,,,,
996793,999610,Bernadette, I'm a very vengeful person,SENTENCE,,,,
999612,1002079,Sheldon, Really?,JOKE~,,,,
1002081,1005166,???, With access to weaponized smallpox,SENTENCE,,,,
1007219,1010755,Penny, Here you go guys let me get you going with some water You need menus or you know what you want?,SENTENCE,,,,
1020350,1024769,Leonard, Yeah it's all good WeWe'll always have feelings for each other,JOKE,,,,
1029225,1032393,Leonard, See she knew what always meant,JOKE,,,,
1032395,1035196,Penny, Wow you're like a dog with a bone aren't you?,SENTENCE,,,,
1035198,1037415,Leonard, I'm just making a point,SENTENCE,,,,
1039902,1045673,Sheldon, People people please before you say something you both regret I'd like to place my order,SENTENCE,,,,
1046925,1051412,Penny, Yeah just hang on Sheldon You know why we can't be together? Because you always have to be right,SENTENCE,,,,
1051414,1052913,Leonard, Oh that is not true,SENTENCE,,,,
1052915,1056684,Sheldon, I got to go with Leonard on this He is wrong more than anyone I know,JOKE~,,,,
1057652,1060604,Penny, You know what? I just realized I'm on a break I'll get someone else,JOKE,,,,
1073351,1078605,???,  ,JOKE~,,,,
1082461,1084662,Leonard, Unbelievable,JOKE~,,,,
1088667,1091836,Penny, Mind explaining to me why you were being such a jerk at the restaurant? Well,SENTENCE,,,,
1091838,1095122,Leonard, I was trying to act like we weren't seeing each other That was the plan right? No,SENTENCE,,,,
1095124,1102179,Penny, the plan was to tell people we decided to stay friends That's a little hard to do when you're always being such a tool bag,SENTENCE,,,,
1102181,1104982,Leonard, You know what? I don't have to stand here and take this crap,SENTENCE,,,,
1104984,1106851,Penny, The hell do you think you're going?,SENTENCE,,,,
1106853,1110020,Leonard, Isn't sex after fighting kind of what we do now?,JOKE,,,,
1123786,1127505,Leonard, Every scenario I play out for you and me ends badly,JOKE,,,,
1127507,1129890,Penny, That's because you overthink everything,SENTENCE,,,,
1129892,1132159,Sheldon's voice, SHELDON Leonard are you listening to me?,SENTENCE,,,,
1133596,1143721,Sheldon, This is a disaster I distinctly ordered the Leonard Nimoy Mr Spock cardboard standee Why would I feel safer with Zachary Quinto at the foot of my bed?,JOKE~,,,,
1144856,1149109,Leonard, I don't know he was pretty badass on Heroes,SENTENCE,,,,
1154316,1157868,Leonard, Hang on Penny do you have plans for dinner?,SENTENCE,,,,
1157870,1159487,Penny, Why you guys going somewhere?,SENTENCE,,,,
1159489,1160404,Leonard, No I mean just you and me,SENTENCE,,,,
1164210,1166710,Penny, Uh have you thought this through?,SENTENCE,,,,
1166712,1170247,Leonard, Yes and I think we should go anyway,JOKE,,,,
1172968,1175753,Sheldon, No can't do it Sorry Quinto you're going back,JOKE~,,,,
1185048,1190018,Amy, If you and Leonard get back together Sheldon and I will finally have someone to go on double dates with,SENTENCE,,,,
1190020,1191336,Bernadette, What about me and Howard?,SENTENCE,,,,
1191338,1196975,Amy, Fine we can double with you too So insecure,JOKE,,,,
1198114,1203684,Bernadette, Where are you guys going to eat? Penny?,SENTENCE,,,,
1205037,1210207,Minister, Do you Penny take Leonard to be your lawful wedded husband?,JOKE~,,,,
1217549,1221552,Penny (turning heavily pregnant), Well it's a little late for me to start saying no isn't it?,JOKE,,,,
1245571,2631,???, corrected by FOLLOW US <font color=#ff0000>@LIO_OFFICIAL</font> <font color=#ffff00 size=14>wwwtvsubtitlesnet</font> Previously on The Big Bang Theory,JOKE~,,,,
1245571,16244,???, corrected by FOLLOW US <font color=#ff0000>@LIO_OFFICIAL</font> <font color=#ffff00 size=14>wwwtvsubtitlesnet</font> Previously on The Big Bang Theory We now pronounce you husband and wife I love this part Me too I have strongly mixed feelings,JOKE~,,,,
18013,20998,Stuart, So Howard's really in space huh?,JOKE~,,,,
21000,25002,Leonard, Mmhmm International Space Station 250 miles that way,JOKE~,,,,
25004,34412,Raj, Right now Howard's staring down at our planet like a tiny Jewish Greek god Zeusowitz,JOKE~,,,,
34414,53865,Sheldon, I must admit I can't help but feel a twinge of envy He can look out the window and see the majesty of the universe unfolding before his eyes His dim uncomprehending eyes It's like a cat in an airport carrying case,JOKE~,,,,
53867,61539,Leonard, You know it's not exactly glamorous up there The water that the astronauts drink is made from each other's recycled urine,JOKE~,,,,
62791,67128,Stuart, Must be nice Nobody wants anything that comes out of me,JOKE~,,,,
71967,74919,Raj, I wonder what he's doing right this very second,JOKE~,,,,
74921,77805,Leonard, Mm conducting experiments in zero gravity,JOKE~,,,,
77807,80258,Raj, Peering through his telescope at the birth of the cosmos,JOKE~,,,,
80260,83694,Sheldon, Whatever it is we know his life will never be the same,JOKE~,,,,
83696,87732,Mrs Wolowitz (off), Howard Can you hear me?,JOKE~,,,,
91521,95606,Mrs Wolowitz (off), Don't be snippy I'm just excited to talk to my baby,JOKE~,,,,
95608,98109,Howard, I'm excited to talk to you too,JOKE~,,,,
98111,104165,Mrs Wolowitz (off), So what's this mishegas about you moving out to go live with the little Polish girl?,JOKE~,,,,
104167,106868,Howard, How about calling her my wife?,JOKE~,,,,
106870,109670,Mrs Wolowitz (off), Wives don't take boys from their mothers,JOKE~,,,,
109672,112924,Howard, They do That's why we marry them,JOKE~,,,,
113876,118546,Mrs Wolowitz (off), I just hope I'm not dead from a broken heart before you get back,SENTENCE,,,,
118548,122934,Howard, Ma please Everyone from NASA is listening to this phone call,JOKE~,,,,
122936,126687,Mrs Wolowitz (off), Good They should know what a horrible son you are,JOKE~,,,,
126689,142019,Howard, Okay Ma great talking to you Gotta go Well space is ruined  Our whole universe was in a hot dense state,JOKE~,,,,
142021,166745,???, Then nearly 14 billion years ago expansion started Wait The Earth began to cool The autotrophs began to drool Neanderthals developed tools We built the Wall We built the pyramids Math Science History unraveling the mystery That all started with a big bang Bang <font color=#ff0000>The Big Bang Theory S06xE01</font> <font color=#0000ff>@LIO_OFFICIAL</font> corrected by <font color=#0000ff>@LIO_OFFICIAL</font>,JOKE~,,,,
171741,179414,Amy, This is so exciting Soon my upper lip will be the same fake blonde as my beautiful best friend,JOKE~,,,,
180249,190926,Penny, Hey this is my natural hair color Now So does Sheldon have anything special planned for you tomorrow night?,SENTENCE,,,,
190928,204039,Amy, Oh yes According to the Relationship Agreement on the anniversary of our first date he must take me to a nice dinner ask about my day and engage in casual physical contact that a disinterested onlooker might mistake for intimacy,JOKE~,,,,
204041,209628,Penny, That's hot You kids better use protection,JOKE~,,,,
209630,212247,Amy, How long does this stay on?,JOKE,,,,
212249,214666,Penny, Just a couple of minutes You've really never done this before?,SENTENCE,,,,
214668,220439,Amy, Once in high school but I dozed off and woke up with seconddegree chemical burns on my face,JOKE~,,,,
220441,223842,Penny, Oh my gosh that's awful The other kids make fun of you?,JOKE~,,,,
223844,230849,Amy, No I had a cover story I told everyone it was herpes So how's everything going with you and Leonard?,JOKE~,,,,
230851,236622,Penny, I don't know it's still kind of weird We haven't really recovered since he proposed to me in the middle of sex,JOKE~,,,,
236624,239241,???, Oh Boohoo,JOKE~,,,,
239243,244913,Amy, If Sheldon proposed to me during sex my ovaries would grab on to him and never let go,JOKE~,,,,
249335,253839,Sheldon, Leonard where do you stand on the anthropic principle?,JOKE,,,,
253841,256542,Leonard, Interesting question On the one hand I always thought,JOKE~,,,,
256544,276528,Sheldon, You don't even know what it is do you? The anthropic principle states that if we wish to explain why our universe exists the way it does the answer is that it must have qualities that allow intelligent creatures to arise who are capable of asking the question As I am doing so eloquently right now,JOKE~,,,,
276530,279565,Leonard, I know what the anthropic principle is,JOKE~,,,,
279567,287656,Sheldon, Of course I just explained it to you Now where do you stand on it? Where do you stand on it? Strongly pro,SENTENCE,,,,
287658,293128,Leonard, Then I believe that God created the world in six days and on the seventh he made you to annoy me,JOKE~,,,,
296916,298500,Raj, Hey guys Hey,JOKE~,,,,
298502,302054,Sheldon, Yeah wait Raj where do you stand on the anthropic principle?,JOKE~,,,,
302056,304206,???, I'm all for it Attaboy,JOKE~,,,,
304208,307259,Leonard, Well hang on Why do you believe that he knows what it is and I don't?,JOKE~,,,,
307261,312547,Sheldon, Oh Leonard Let's not take a saw to the branch we're sitting on shall we?,JOKE~,,,,
312549,326578,Raj, Hey uh if you guys are free tonight I heard about a spa where you soak your feet in a pool full of little fish that eat all the dead skin right off them I don't need to tell you in Los Angeles sandal season is year round,JOKE~,,,,
326580,329031,Leonard, Actually I'm hanging out with Penny,SENTENCE,,,,
329033,335237,Raj, Oh okay Sounds like it's me and you Sheldon How about we sic some guppies on those puppies?,JOKE~,,,,
336289,345047,Sheldon, As I've stated before on numerous occasions the only sea creature I would even consider being eaten by is the Kraken because the last words I would hear are,JOKE~,,,,
345049,347382,???, Release the Kraken,JOKE~,,,,
347384,355440,Sheldon, That never gets old Release the Kraken Oh chills Besides I'm having dinner with Amy,JOKE~,,,,
355442,363148,Raj, Oh okay I'll just go home and be alone WWhich is cool I eat alone I sleep alone I cry alone so,JOKE~,,,,
363150,365083,???, Cool,JOKE~,,,,
366819,370872,Sheldon, Darn If you weren't busy I'd ask you to join us,JOKE~,,,,
371624,373959,Raj, Really? I can come? Thanks,JOKE,,,,
373961,378080,Leonard, Sheldon are you sure you want to be bringing Raj on your date night with Amy?,SENTENCE,,,,
378082,391143,Sheldon, Oh absolutely I have a contractual obligation to provide Amy with conversation and casual physical contact but nowhere is it specified that I can't outsource that to an Indian,JOKE~,,,,
395798,399184,Bernadette (on webcam), Howie? Howie?,JOKE~,,,,
399186,403572,Howard, Hey there's my beautiful bride Can you see me?,SENTENCE,,,,
414251,420088,Bernadette, Good for you I just had a seemingly endless dinner with your mom,JOKE~,,,,
420923,423258,Howard, Oh yeah? That's nice,JOKE~,,,,
423260,430882,Bernadette, It was Until I found out you never told her we're not gonna live with her Let's talk about that for a minute,JOKE~,,,,
431768,438056,Howard, Hey look this pen is floating How crazy is that?,JOKE~,,,,
441227,443695,Bernadette, You said you told her but you never did,JOKE,,,,
443697,462180,Howard, Okay okay I know you're upset but let me share something I've learned since I got here You realize how small your problems are when you're looking down on them from space Now come on that's got to make you feel better,JOKE~,,,,
462182,465350,Bernadette, How clear is the image of me on that screen?,JOKE~,,,,
465352,466885,Howard, Pretty clear,JOKE~,,,,
466887,469688,Bernadette, Do I look like I feel better?,JOKE~,,,,
469690,474476,Howard, I mean it's not like HD quality,JOKE~,,,,
474478,483819,Bernadette, Listen mister you're gonna talk to your mother and you're gonna fix this or that thing I said I was gonna do to you the minute you got home you can do to yourself,JOKE~,,,,
485888,488774,Dimitri, Like he's been doing since he got here,JOKE~,,,,
493896,497416,Amy, Sheldon this place is so romantic,JOKE~,,,,
497418,500419,Sheldon, Oh I'm glad you like it Raj picked it out,SENTENCE,,,,
500421,504456,Amy, Well when you see him tell him I say thank you,JOKE~,,,,
506176,509678,Raj, Yoohoo Over here,JOKE~,,,,
511431,514066,Amy, I don't understand What's he doing here?,JOKE~,,,,
519139,523825,Sheldon, Yes it is There's a loophole in the Relationship Agreement,JOKE~,,,,
523827,525594,Amy, You found a loophole?,JOKE~,,,,
527780,533452,Raj, Sorry I started without you I'm a little nervous It's been a long time since I've been on a date,JOKE~,,,,
533454,537906,Amy, I can't believe I bleached my mustache for this,JOKE~,,,,
537908,560532,Raj, You should go to my girl She'll knock out those sideburns for free You know Amy I don't even think you and I have had a real conversation Let's use tonight to get to know each other a little better You start,JOKE~,,,,
570377,577632,Raj, It's your anniversary? Oh my God I had no idea Amy please let me make this right,JOKE~,,,,
578785,587258,Raj, My pleasure Waiter? A bottle of champagne and three glasses Oh boy isn't this romantic?,JOKE~,,,,
587260,591629,Sheldon, Oh I hope that's a rhetorical question because I have no clue,JOKE~,,,,
593649,595934,Penny, This is great What's the occasion?,JOKE~,,,,
595936,601940,Leonard, No occasion You know things have been a little weird between us so I wanted to throw together a fun night just for you,SENTENCE,,,,
604194,609197,Leonard, Beer wings sliders We can watch the football game I even painted my stomach,JOKE~,,,,
610833,612984,???, Go sports? Well,JOKE~,,,,
612986,617922,Leonard, in case you were in the mood for baseball I didn't want to look ridiculous,JOKE~,,,,
617924,619323,Penny, This is awesome I love it,JOKE~,,,,
620326,623344,Penny, Gosh I worked my ass off today This is exactly what I needed,SENTENCE,,,,
623346,626581,Leonard, Great Just relax and enjoy Tonight is all about you,JOKE~,,,,
626583,628216,Penny, Ah thank you,JOKE~,,,,
630821,634606,Leonard, So where exactly are we in this relationship?,JOKE~,,,,
635441,638810,Penny, Oh come on I just told you I had a hard day,JOKE~,,,,
638812,648186,Leonard, You're right I'm sorry Let's watch the game Great I just know the longer we wait to talk about it the weirder it gets,SENTENCE,,,,
648188,651873,Penny, Sweetie can I just be the girl tonight?,JOKE,,,,
651875,657395,Leonard, Absolutely You're the girl I'm the guy Now you watch your football game while I make you a little plate here,SENTENCE,,,,
661468,664886,Leonard, Oh I'll get it Go sports,JOKE~,,,,
666422,668840,Raj, Hellololo,JOKE~,,,,
668842,671760,Leonard, What are you doing here? I thought you were out th Sheldon and Amy,JOKE~,,,,
671762,678382,Raj, I was but it's their anniversary and I didn't want to be a third wheel so I figured I'd come over here and hang out with you and Penny on your date,JOKE~,,,,
678384,682654,Leonard, Well it's not really a great time Penny and I have some things we need to talk about,SENTENCE,,,,
682656,686224,Penny, No we don't Come on in Sweet,SENTENCE,,,,
686226,690612,Leonard, I can't believe I shaved my stomach for this,JOKE~,,,,
696051,703458,Dimitri, Hey Froot Loops You got a phone call,SENTENCE,,,,
703460,704609,Howard, Who is it?,JOKE~,,,,
712685,718773,Howard, Hey Ma You know we could see each other if you turn on the computer,JOKE~,,,,
718775,724028,Mrs Wolowitz (off), I'm not going near that fakakta thing I'll catch a computer virus,JOKE~,,,,
724864,728116,Howard, You can't catch a computer virus,JOKE~,,,,
728118,732954,Mrs Wolowitz (off), Oh so now you're an astronaut and a doctor?,JOKE~,,,,
732956,736241,Howard, What do you want Ma?,JOKE~,,,,
736243,740044,Mrs Wolowitz (off), Your wife says you have something important to tell me,JOKE,,,,
740830,748336,Howard, Okay here it is Bernadette and I are starting a life together and,JOKE~,,,,
752458,759814,Mrs Wolowitz (off), It's okay Your father left me you left me I guess I'm just the kind of person people like to leave,JOKE~,,,,
761433,766404,Howard, It's not definite I'll talk to Bernadette,JOKE~,,,,
773529,778983,Howard, Stop it Ma I'm sure I can get Bernie to come around,JOKE~,,,,
778985,788710,Mrs Wolowitz (off), I knew it I knew she was behind this You listen to me if you want to be a man you can't let a woman tell you what to do,JOKE~,,,,
791765,795166,Dimitri, I can't believe these people won the Cold War,JOKE~,,,,
800473,809280,Mrs Wolowitz (off), Fine Explain why you've been gone so long and I haven't gotten a single letter Not even a lousy postcard,JOKE~,,,,
813186,817021,Raj, You know I'm growing to like American football,JOKE~,,,,
817023,819057,Penny, Yeah it's fun isn't it? Well,JOKE~,,,,
819059,826264,Raj, it's not the ballstothewall action of badminton or cricket but hey what is?,JOKE~,,,,
827399,828866,Penny, All right who's ready for another beer?,SENTENCE,,,,
828868,830435,Raj, I'm good No thank you,JOKE~,,,,
830437,831970,Penny, Girls,JOKE~,,,,
832805,838910,Raj, I am having the nicest time You guys are like family to me You know that right?,SENTENCE,,,,
838912,840895,Leonard, That's great Get out,JOKE~,,,,
840897,842430,Raj, What? Why?,JOKE~,,,,
842432,844682,Leonard, Penny and I have some issues we need to talk about,SENTENCE,,,,
844684,845650,???, Oh,JOKE~,,,,
845652,859614,Raj, pish on your issues You guys are fine Yes you hit some bumps along the way I mean Penny you've always known how this man has felt about you but you made him grovel for affection,JOKE~,,,,
860750,876464,Raj, Now don't blame yourself He was a groveler from way back But the point is the two of you got past it And Leonard you go and propose to this poor girl in the middle of sex? That was some weak tea dude,JOKE~,,,,
877299,879183,Leonard, Some people might say it was romantic,SENTENCE,,,,
879185,888426,Raj, Yeah no But yet here you two are still together And that's even after you and I had our crazy naked night,JOKE~,,,,
